x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,gesture,is_right_hand
0.010087598100066708,4.390366653462098,1.155666351968686,-0.7522926728741053,3.8966182798119764,0.8144960943090287,-1.181469703035695,3.0778450631646743,0.4969406578069367,-1.1619109282964764,2.581103535130599,0.18639197548176933,-1.0739911548231633,2.269590678812945,-0.1511693403352421,-0.9670352389811425,0.7878708524780116,0.5585646699598296,-1.225052450037736,-0.9205938265863107,0.15600120268020445,-1.3410448849672638,-2.0398658217342924,-0.1312213014750831,-1.4145831393018153,-2.940814420254136,-0.33174538577946533,-0.20308364753929825,0.7006928061680877,0.40665035284739925,-0.10672530118404099,-1.2345463947121589,0.05190978008725753,0.02876200583678286,-2.4936077144286224,-0.25223922321625153,0.14462435323303938,-3.5043479087920595,-0.45828075913737615,0.5152323243359862,1.0107495950080727,0.2224534664072039,0.5078253227705096,-0.7579570231480136,-0.19122132339971096,0.5321984773594812,-1.9611799808858195,-0.5029608344217159,0.5436998128668666,-2.9738498069927815,-0.6969561506500422,1.244257695331899,1.614468720139714,0.024856922160783498,1.6994647844536006,0.29612856552517985,-0.34198992166442327,1.9909738297340023,-0.540140283228406,-0.4745287205709356,2.210062917018501,-1.2585315689387422,-0.541618513058852,don,1
0.8179523126558951,4.339620863572428,1.2235206486549564,-1.3540438796531304,3.588211218952005,0.8399620555358941,-1.2226412972659637,2.9275112087419366,0.5773723066467965,-1.6090791940193458,2.351239215600052,0.12288018755366105,-0.7053871524770827,2.430930547120686,-0.115057477487645,-0.7991811588980818,0.6376785458105209,0.4823204186191668,-1.0178058799079122,-0.7305378386441566,0.1464480967789274,-1.0235276024314783,-2.201500548587545,-0.04631881008569585,-1.6674956419163756,-2.5550448368639533,-0.28343678349996,-0.28135139083567756,0.7464415709575764,0.3664562585755368,0.1517394399261329,-1.0923059219760496,-0.03257448453860487,0.05988828790621923,-2.286690915381993,-0.2961179523859511,-0.3361700691990998,-3.3924302130095176,-0.42092540957901714,0.579505933631052,0.9331632433806327,0.2991828437973512,0.7124717805778932,-0.6032879000013037,-0.15869719193824655,0.4614164470550172,-2.0346729145877838,-0.4836342258971934,0.38841636976056826,-2.9838783236504147,-0.7823071634802999,0.9912681593654846,1.8146697457245096,0.006180950411579917,1.8091485375849088,-0.20463251668155255,-0.3732793230304949,2.174626784750397,-0.1274504756015664,-0.5113298826811358,1.8702492133905821,-1.5570337548745568,-0.5606450619696292,don,1
-0.34091942439321005,4.384381798483012,1.0804345909562771,-0.8392776318192184,3.783471666203068,0.7984696868569822,-0.2879651616130093,3.29836518315602,0.44768584095131114,-1.4695535797745871,2.5791512751855947,0.24618326197090448,-1.5429668725646362,2.0510326644168364,-0.10161707404184799,-1.0881469644988244,0.4861962554433433,0.6337085200550991,-1.080946055297724,-0.9620427350065712,0.18831891502936857,-1.3583619984762696,-1.9088515526270804,-0.16978759272649876,-1.7729150827207074,-2.7676788771317438,-0.3135729158537498,-0.1420381193161509,0.5598665883968394,0.41242472542802366,-0.1328353428695275,-1.1793219081413242,-0.062463909452975044,-0.4764514157815445,-2.4382525728084143,-0.15913406804329827,0.06252026434594597,-3.4759086508914385,-0.46732450020377736,0.6172995720570531,1.0906723747804412,0.14748508249137113,0.8145117426780599,-0.5263798398425373,-0.17610605351367184,0.9652730455974381,-1.9682492730422667,-0.44446164059228516,0.12819841935590123,-3.057600015146497,-0.7270666137244346,1.6434416207088098,1.5409777725073535,0.02481037179366736,1.8328868177561157,0.1392685904220014,-0.32853715420890905,1.977473188555321,-0.5403722064987141,-0.39596359830339245,2.4907729780707775,-1.0887265378579607,-0.6334858748681668,don,1
1.3588194412253314,4.533844352825098,0.22009264311794735,0.27899982445827537,3.604170894492275,-0.12675575368300593,-0.28991321290262134,2.336924961554481,-0.22434998443070275,-0.03587418168189739,0.932771584161442,-0.3105102727556515,0.37012635320242704,-0.09133024025941985,-0.35956635401717757,-0.7880163810078308,1.4086923740948105,0.3726861869768688,-1.2417215272808624,0.1519906505678061,0.23236555118259444,-1.4786107735179668,-0.7398751544252145,0.017402379211266118,-1.649847251658834,-1.578065668065712,-0.16541752814127939,-0.20161044891053873,0.9253723890773432,0.37049685746321454,-0.449409824931891,-0.4513445638465016,0.27952066570853606,-0.5438134795141895,-1.4265584759307177,0.06119055850545329,-0.6209865614979488,-2.2856002729819407,-0.11149256741706008,0.4021239513657242,0.7268315979787381,0.28686408540941166,0.24786237678323886,-0.6125833370304473,0.11179871241596244,0.1237412356634304,-1.6185450153530294,-0.1349744975386025,0.025353326001807407,-2.4771163433526624,-0.30663050695180005,1.0421424456086608,0.7219795888709251,0.1625029538384997,1.1092598456412621,-0.5288598051405083,-0.01961223379318428,1.156110959639408,-1.3840394789773147,-0.1405478925255203,1.1852638833150098,-2.1486600382594627,-0.2150630025757697,don,1
0.7757521575310883,4.759337907698417,0.15552437837572894,-0.2191324976075511,3.659149388722082,-0.05132342759992864,-0.8133726583895208,2.3435820510232923,-0.14828117576093428,0.10786520600313763,0.7782879886955387,-0.3038541312856752,0.6333987668148766,-0.1323339527941202,-0.3704252222296846,-0.3431039303035541,1.6693620932908253,0.3001780216571421,-1.3177646860566512,-0.2443937869901356,0.19094681290523216,-1.2080974917376035,-0.9901702768494842,0.1030610504443672,-1.862454393412665,-1.3621626534912565,-0.2223938150848251,-0.00033487850869592326,0.9189701488831682,0.389070039976585,-0.47669439601329927,-0.41590952421206895,0.3104779275087474,-0.46985997764214676,-1.4281604220328323,0.05818682084446738,-0.874872647047866,-2.107369851357578,-0.06658978521714412,0.5815991065151443,0.704677576997938,0.24241803048269953,0.507281749609432,-0.5332303333576562,0.08013416587285072,0.25982197012790287,-1.6965510525286605,-0.1599707346549859,0.13863122989278043,-2.284571020120649,-0.3178893529763305,1.0584396078402478,0.700033955867454,0.11377813722437057,1.2126016574285943,-0.5332242708498853,0.048360521494934666,1.2119213109200626,-1.5318585339416317,-0.20055358538907306,1.0983747940363044,-2.2734654326527552,-0.15085467658854465,don,1
2.489619428261026,3.998415146953835,0.16737902458614268,-0.4970437259361828,3.3873469699182235,-0.07152001228589289,0.07654764705359614,2.488172783677737,-0.23731151360237857,-0.17573959422865323,0.8046544672495655,-0.2540367303245737,0.3534953005033935,0.08429055263353623,-0.37766455560168477,-0.8839549344917117,1.4704407372296675,0.4351636238783601,-1.3425786093718024,0.2704251499346487,0.22024937411514933,-1.4921970931888076,-0.7997625989939046,-0.024455408842240244,-1.1254383777598687,-2.0055305183235803,-0.23861982525934763,-0.0071085466961679595,0.871571724819739,0.2968097039253819,-0.5938426445706676,-0.5361197242218553,0.20884774343920762,-0.8315595753345681,-1.22481781809214,0.02821944119245439,-0.935126767833453,-2.2441210381585788,-0.08740572551716608,0.2404773443576244,0.5991020117682441,0.26703556743112744,0.14281858185735571,-0.5303254632980169,0.16499795548033197,0.4163928897861904,-1.6164787082356151,-0.06850903834829156,-0.058194286696840875,-2.4358303763146982,-0.2687689549354207,0.8129895846230996,0.8249204302741032,0.19889372713500914,1.0643343593441716,-0.1612447351732713,-0.04700889469076609,1.0809667010397959,-1.378258182769196,-0.11570833627829484,1.26514231928249,-1.866850810878439,-0.19658716549710725,don,1
1.833538978144695,3.9754518680996385,0.9533696119773891,0.831779301011309,3.9021690179529336,0.379084013611122,0.07140451498492913,3.06668905968375,0.07106409539463837,0.11648759480606687,1.6935093245895976,-0.18767555799803254,0.2593533968262331,0.5339578055037479,-0.4232407067608229,-0.6882169028979327,1.6537200107642387,0.48061458293738085,-1.3682097519414376,0.46781760791096205,0.08865501574785904,-1.5978414624624717,-0.31280142334857325,-0.2050265348478566,-1.7062786590974044,-1.02165709169022,-0.3956759599003754,-0.11512901231876396,0.8576702147936031,0.4943130126675511,-0.7731232990558433,-0.853539112052694,0.13198902497698015,-1.0912752351510153,-2.0055526993894355,-0.20565930033370292,-1.3664788115947646,-3.043437388454073,-0.44162583811795164,0.5538151456721295,0.49819247638854863,0.42877981303243057,0.26996111780894305,-0.8559628535694286,-0.027582901576934615,0.260340532235723,-1.5813958088039188,-0.38091329140963764,0.23367193750227067,-2.206475664492173,-0.5641744754566566,1.261897256879106,0.3821270288335643,0.3237424026608196,1.0948365428308615,-0.9419413914153643,-0.016836580513519234,1.0207418827241452,-1.7445260450483926,-0.19773870750887643,0.8987249330932159,-2.46401493625631,-0.30546171858180343,don,1
1.9199708498444337,4.039193224236443,0.9959716476122978,0.5000734718183518,3.9291173660398258,0.3739881513294839,0.7623884934289332,3.032550106158491,0.08558176736626504,-0.05105283511385597,1.6493885205052203,-0.2051199564096041,0.27850545582042124,0.4183392978119927,-0.4844336962774823,-0.9528339002900984,1.6345430461987611,0.4522261087627211,-1.1536718734099327,0.7848454499636843,0.11164016631727752,-1.539198044969704,-0.23121080352245094,-0.2366638472740382,-1.7434713644536024,-1.1811815585627232,-0.4820120655655023,0.10191228617485464,0.8554610569193786,0.5693348670561111,-0.943294050575806,-0.7331484905323346,0.22839302982263893,-0.6222761167054028,-1.9886336711610484,-0.2240693095402553,-1.2372392333155786,-3.1663983878438833,-0.3602444479209791,0.5907640265015496,0.5891013056496573,0.3921069867387006,0.32805535392970925,-1.0118416665511365,-0.007730319385392394,0.2393205761470584,-1.479207150120264,-0.4281370161023336,0.24710229651580884,-2.000301229600951,-0.5383467880495253,1.2639880514088575,0.3015481939825013,0.35518388196587236,0.8411291554063737,-1.2355232522999526,-0.06593778732133206,1.038759884928679,-1.7002337400604968,-0.25422778465488327,0.13106751690897378,-2.506407617210694,-0.27750358847003725,don,1
1.3816959432661295,4.0446465558260805,0.993818839247887,1.6707972550213435,3.626392477770852,0.3419204036208903,-0.6832343257288628,3.2706972641384495,0.007090329202819779,-0.18709938775180784,1.5677789384165082,-0.20044919435326755,0.35083192240250943,0.4528294212881035,-0.3869611199866843,-0.7012011327520057,1.6773163709529753,0.5030738232883326,-1.5421270579621298,0.14985543411856597,0.18177084190843512,-1.786249276826719,-0.48016383165048715,-0.13498508270274417,-1.5512867818520597,-1.0606847497236853,-0.3809295233570965,0.011182566549345345,0.8845333458308754,0.543539772461807,-0.7249152287371696,-0.983825088463561,0.15515946168923692,-1.4610631232514302,-1.9744805090902788,-0.24001014052502262,-1.9871708597833808,-2.5492148234155474,-0.43677314308609144,0.6202565040756225,0.43652754498328517,0.5172094282792302,0.46664443130205363,-0.7001674232401873,-0.09094537741352973,0.4376196603043681,-1.361637880473506,-0.3170455612669303,0.27339785161902536,-2.1699394588018506,-0.6356186425004633,1.4662948387000652,0.15938149499096818,0.27839512491049484,1.35598842283592,-0.7214559446743203,-0.10403874094111935,1.089358066217691,-1.9003503511783502,-0.18110972195081065,1.5002797123515224,-2.368038787604888,-0.4131117765253781,don,1
1.4573931515024263,3.996197553698955,0.5831133755118212,0.40988098903350473,3.6281307990846945,0.20856638378629364,-0.3125437716952119,2.312094986982063,0.05223622877705853,-0.17689489651392232,0.6879186574388,-0.0937745798665281,0.1763530649211247,-0.42146585878650394,-0.22296879292461969,-0.5828305524044132,1.551960047212696,0.39086089328961393,-1.1141042039813922,0.31746500347291406,0.09921030186523037,-1.2906114177039507,-0.5537704463544194,-0.14197192623528723,-1.4044011070399027,-1.2744017469180435,-0.31086028309317953,-0.04947430334147564,0.9247029148047102,0.38444984502911866,-0.4837969761291652,-0.7662085325276825,0.078546998341434,-0.7793943930803362,-1.9058675459930416,-0.19130730850573321,-1.0017066198581415,-2.8533867219856597,-0.3754007121360329,0.549809298757543,0.6385621079912364,0.31588646760385874,0.2936134130771233,-0.7345843908003677,-0.0545131310783731,0.154963979964608,-0.7533611301725559,-0.19432795945881978,0.10976858161034794,-0.6663641585904254,-0.21381332537242254,1.1904092086508107,0.554446399921233,0.208106171444395,1.0590943603735523,-0.7594077396694092,-0.08944137437534032,0.9492332991106267,-1.6014822753298832,-0.19640404882763468,0.8452388947462532,-2.321177923479306,-0.23619322377485297,don,1
